method,accuracy,balanced_accuracy,resolved_coverage,h_to_nh,nh_to_h,recall_not_helpful,n_not_helpful,recall_needs_more_ratings,n_needs_more_ratings,recall_helpful,n_helpful,accuracy_pct,balanced_accuracy_pct,resolved_coverage_pct,recall_not_helpful_pct,recall_needs_more_ratings_pct,recall_helpful_pct
twostage_vote_official_cn0.1_ch0.1_tn0.4_th0.5,0.4342105263157895,0.43421052631578955,0.2543859649122807,1,2,0.18421052631578946,76,0.7894736842105263,76,0.32894736842105265,76,43.42105263157895,43.42105263157895,25.438596491228072,18.421052631578945,78.94736842105263,32.89473684210527
twostage_full_cn0.03_ch0.03_tn0.4_th0.5,0.4342105263157895,0.43421052631578955,0.20175438596491227,0,3,0.039473684210526314,76,0.868421052631579,76,0.39473684210526316,76,43.42105263157895,43.42105263157895,20.175438596491226,3.9473684210526314,86.8421052631579,39.473684210526315
twostage_full_cn0.1_ch1.0_tn0.4_th0.6,0.4342105263157895,0.43421052631578955,0.2719298245614035,0,1,0.15789473684210525,76,0.75,76,0.39473684210526316,76,43.42105263157895,43.42105263157895,27.192982456140353,15.789473684210526,75.0,39.473684210526315
twostage_vote_cn0.03_ch0.1_tn0.48_th0.4,0.4342105263157895,0.43421052631578944,0.2324561403508772,0,4,0.0,76,0.8289473684210527,76,0.47368421052631576,76,43.42105263157895,43.421052631578945,23.24561403508772,0.0,82.89473684210526,47.368421052631575
twostage_vote_cn0.1_ch0.1_tn0.48_th0.4,0.4342105263157895,0.43421052631578944,0.23684210526315788,0,5,0.0,76,0.8289473684210527,76,0.47368421052631576,76,43.42105263157895,43.421052631578945,23.684210526315788,0.0,82.89473684210526,47.368421052631575
twostage_vote_cn0.1_ch0.3_tn0.48_th0.5,0.4342105263157895,0.43421052631578944,0.2412280701754386,0,4,0.0,76,0.8157894736842105,76,0.4868421052631579,76,43.42105263157895,43.421052631578945,24.12280701754386,0.0,81.57894736842105,48.68421052631579
twostage_vote_cn0.3_ch0.03_tn0.48_th0.4,0.4342105263157895,0.43421052631578944,0.2412280701754386,0,4,0.0,76,0.8157894736842105,76,0.4868421052631579,76,43.42105263157895,43.421052631578945,24.12280701754386,0.0,81.57894736842105,48.68421052631579
twostage_vote_cn0.1_ch1.0_tn0.48_th0.6,0.4342105263157895,0.43421052631578944,0.2236842105263158,0,4,0.0,76,0.8421052631578947,76,0.4605263157894737,76,43.42105263157895,43.421052631578945,22.36842105263158,0.0,84.21052631578947,46.05263157894737
twostage_vote_cn0.3_ch1.0_tn0.48_th0.5,0.4342105263157895,0.43421052631578944,0.2236842105263158,0,4,0.0,76,0.8421052631578947,76,0.4605263157894737,76,43.42105263157895,43.421052631578945,22.36842105263158,0.0,84.21052631578947,46.05263157894737
twostage_vote_cn1.0_ch1.0_tn0.48_th0.6,0.4342105263157895,0.43421052631578944,0.22807017543859648,0,3,0.0,76,0.8289473684210527,76,0.47368421052631576,76,43.42105263157895,43.421052631578945,22.807017543859647,0.0,82.89473684210526,47.368421052631575
twostage_compact_cn0.03_ch0.03_tn0.48_th0.5,0.4342105263157895,0.43421052631578944,0.40350877192982454,3,4,0.2894736842105263,76,0.5921052631578947,76,0.42105263157894735,76,43.42105263157895,43.421052631578945,40.35087719298245,28.947368421052634,59.210526315789465,42.10526315789473
twostage_compact_cn1.0_ch0.1_tn0.4_th0.4,0.4342105263157895,0.43421052631578944,0.3333333333333333,0,3,0.21052631578947367,76,0.6710526315789473,76,0.42105263157894735,76,43.42105263157895,43.421052631578945,33.33333333333333,21.052631578947366,67.10526315789474,42.10526315789473
twostage_vote_official_cn0.1_ch1.0_tn0.4_th0.6,0.4342105263157895,0.43421052631578944,0.2324561403508772,0,2,0.14473684210526316,76,0.8157894736842105,76,0.34210526315789475,76,43.42105263157895,43.421052631578945,23.24561403508772,14.473684210526317,81.57894736842105,34.21052631578947
twostage_vote_official_cn1.0_ch0.03_tn0.4_th0.6,0.4342105263157895,0.43421052631578944,0.3201754385964912,3,3,0.17105263157894737,76,0.7105263157894737,76,0.42105263157894735,76,43.42105263157895,43.421052631578945,32.01754385964912,17.105263157894736,71.05263157894737,42.10526315789473
twostage_full_cn0.1_ch1.0_tn0.33_th0.5,0.4342105263157895,0.43421052631578944,0.20175438596491227,0,3,0.09210526315789473,76,0.868421052631579,76,0.34210526315789475,76,43.42105263157895,43.421052631578945,20.175438596491226,9.210526315789473,86.8421052631579,34.21052631578947
twostage_full_cn0.1_ch0.1_tn0.4_th0.5,0.4342105263157895,0.43421052631578944,0.2850877192982456,0,4,0.14473684210526316,76,0.75,76,0.40789473684210525,76,43.42105263157895,43.421052631578945,28.50877192982456,14.473684210526317,75.0,40.78947368421053
twostage_full_cn0.1_ch0.3_tn0.33_th0.6,0.4342105263157895,0.43421052631578944,0.20614035087719298,0,2,0.07894736842105263,76,0.8552631578947368,76,0.3684210526315789,76,43.42105263157895,43.421052631578945,20.614035087719298,7.894736842105263,85.52631578947368,36.84210526315789
twostage_full_cn0.3_ch0.3_tn0.4_th0.5,0.4342105263157895,0.43421052631578944,0.3991228070175439,1,3,0.2631578947368421,76,0.5789473684210527,76,0.4605263157894737,76,43.42105263157895,43.421052631578945,39.91228070175439,26.31578947368421,57.89473684210527,46.05263157894737
twostage_full_cn1.0_ch0.3_tn0.33_th0.5,0.4342105263157895,0.43421052631578944,0.2850877192982456,0,4,0.13157894736842105,76,0.75,76,0.42105263157894735,76,43.42105263157895,43.421052631578945,28.50877192982456,13.157894736842104,75.0,42.10526315789473
twostage_full_cn1.0_ch0.3_tn0.4_th0.5,0.4342105263157895,0.43421052631578944,0.35964912280701755,1,2,0.25,76,0.631578947368421,76,0.42105263157894735,76,43.42105263157895,43.421052631578945,35.96491228070175,25.0,63.1578947368421,42.10526315789473
twostage_vote_cn0.03_ch0.3_tn0.48_th0.4,0.4298245614035088,0.4298245614035088,0.2412280701754386,0,3,0.0,76,0.8026315789473685,76,0.4868421052631579,76,42.98245614035088,42.98245614035088,24.12280701754386,0.0,80.26315789473685,48.68421052631579
twostage_vote_cn0.1_ch1.0_tn0.48_th0.4,0.4298245614035088,0.4298245614035088,0.23684210526315788,0,4,0.0,76,0.8157894736842105,76,0.47368421052631576,76,42.98245614035088,42.98245614035088,23.684210526315788,0.0,81.57894736842105,47.368421052631575
twostage_vote_cn0.3_ch0.3_tn0.48_th0.5,0.4298245614035088,0.4298245614035088,0.23684210526315788,0,4,0.0,76,0.8157894736842105,76,0.47368421052631576,76,42.98245614035088,42.98245614035088,23.684210526315788,0.0,81.57894736842105,47.368421052631575
twostage_compact_cn0.03_ch0.1_tn0.4_th0.6,0.4298245614035088,0.4298245614035088,0.18859649122807018,0,3,0.06578947368421052,76,0.881578947368421,76,0.34210526315789475,76,42.98245614035088,42.98245614035088,18.859649122807017,6.578947368421052,88.1578947368421,34.21052631578947
twostage_compact_cn0.3_ch0.1_tn0.48_th0.5,0.4298245614035088,0.4298245614035088,0.5,4,6,0.3684210526315789,76,0.4605263157894737,76,0.4605263157894737,76,42.98245614035088,42.98245614035088,50.0,36.84210526315789,46.05263157894737,46.05263157894737
twostage_compact_cn1.0_ch0.03_tn0.4_th0.5,0.4298245614035088,0.4298245614035088,0.34210526315789475,1,1,0.27631578947368424,76,0.6447368421052632,76,0.3684210526315789,76,42.98245614035088,42.98245614035088,34.21052631578947,27.631578947368425,64.47368421052632,36.84210526315789
twostage_compact_cn1.0_ch0.1_tn0.4_th0.6,0.4298245614035088,0.4298245614035088,0.32456140350877194,0,2,0.21052631578947367,76,0.6710526315789473,76,0.40789473684210525,76,42.98245614035088,42.98245614035088,32.45614035087719,21.052631578947366,67.10526315789474,40.78947368421053
twostage_compact_cn1.0_ch0.1_tn0.33_th0.4,0.4298245614035088,0.4298245614035088,0.18859649122807018,0,1,0.11842105263157894,76,0.868421052631579,76,0.3026315789473684,76,42.98245614035088,42.98245614035088,18.859649122807017,11.842105263157894,86.8421052631579,30.263157894736842
twostage_compact_cn0.3_ch1.0_tn0.4_th0.6,0.4298245614035088,0.4298245614035088,0.3157894736842105,0,2,0.21052631578947367,76,0.6842105263157895,76,0.39473684210526316,76,42.98245614035088,42.98245614035088,31.57894736842105,21.052631578947366,68.42105263157895,39.473684210526315
twostage_vote_official_cn0.03_ch0.03_tn0.48_th0.4,0.4298245614035088,0.4298245614035088,0.3815789473684211,1,4,0.25,76,0.6052631578947368,76,0.4342105263157895,76,42.98245614035088,42.98245614035088,38.15789473684211,25.0,60.526315789473685,43.42105263157895
twostage_vote_official_cn0.03_ch0.3_tn0.48_th0.4,0.4298245614035088,0.4298245614035088,0.3508771929824561,1,5,0.23684210526315788,76,0.6578947368421053,76,0.39473684210526316,76,42.98245614035088,42.98245614035088,35.08771929824561,23.684210526315788,65.78947368421053,39.473684210526315
twostage_vote_official_cn0.1_ch1.0_tn0.48_th0.6,0.4298245614035088,0.4298245614035088,0.4473684210526316,2,4,0.3684210526315789,76,0.5131578947368421,76,0.40789473684210525,76,42.98245614035088,42.98245614035088,44.73684210526316,36.84210526315789,51.31578947368421,40.78947368421053
twostage_full_cn0.03_ch1.0_tn0.4_th0.4,0.4298245614035088,0.4298245614035088,0.22807017543859648,0,2,0.10526315789473684,76,0.8157894736842105,76,0.3684210526315789,76,42.98245614035088,42.98245614035088,22.807017543859647,10.526315789473683,81.57894736842105,36.84210526315789
twostage_full_cn0.3_ch0.03_tn0.25_th0.4,0.4298245614035088,0.4298245614035088,0.16228070175438597,0,1,0.039473684210526314,76,0.9078947368421053,76,0.34210526315789475,76,42.98245614035088,42.98245614035088,16.228070175438596,3.9473684210526314,90.78947368421053,34.21052631578947
twostage_full_cn0.3_ch0.03_tn0.4_th0.5,0.4298245614035088,0.4298245614035088,0.36403508771929827,1,4,0.18421052631578946,76,0.631578947368421,76,0.47368421052631576,76,42.98245614035088,42.98245614035088,36.40350877192983,18.421052631578945,63.1578947368421,47.368421052631575
twostage_full_cn0.3_ch0.3_tn0.33_th0.5,0.4298245614035088,0.4298245614035088,0.23684210526315788,0,2,0.10526315789473684,76,0.8026315789473685,76,0.3815789473684211,76,42.98245614035088,42.98245614035088,23.684210526315788,10.526315789473683,80.26315789473685,38.15789473684211
twostage_full_cn0.3_ch1.0_tn0.33_th0.6,0.4298245614035088,0.4298245614035088,0.2236842105263158,0,1,0.09210526315789473,76,0.8157894736842105,76,0.3815789473684211,76,42.98245614035088,42.98245614035088,22.36842105263158,9.210526315789473,81.57894736842105,38.15789473684211
twostage_vote_official_cn0.3_ch0.03_tn0.4_th0.4,0.4298245614035088,0.4298245614035087,0.3201754385964912,1,4,0.19736842105263158,76,0.6973684210526315,76,0.39473684210526316,76,42.98245614035088,42.98245614035087,32.01754385964912,19.736842105263158,69.73684210526315,39.473684210526315
twostage_vote_cn0.1_ch0.1_tn0.48_th0.5,0.42543859649122806,0.4254385964912281,0.2412280701754386,0,4,0.0,76,0.8026315789473685,76,0.47368421052631576,76,42.54385964912281,42.54385964912281,24.12280701754386,0.0,80.26315789473685,47.368421052631575
twostage_vote_cn0.3_ch0.03_tn0.48_th0.6,0.42543859649122806,0.4254385964912281,0.21929824561403508,0,3,0.0,76,0.8289473684210527,76,0.4473684210526316,76,42.54385964912281,42.54385964912281,21.929824561403507,0.0,82.89473684210526,44.73684210526316
twostage_vote_cn1.0_ch0.03_tn0.48_th0.6,0.42543859649122806,0.4254385964912281,0.2412280701754386,0,4,0.0,76,0.8026315789473685,76,0.47368421052631576,76,42.54385964912281,42.54385964912281,24.12280701754386,0.0,80.26315789473685,47.368421052631575
twostage_vote_cn1.0_ch0.3_tn0.48_th0.5,0.42543859649122806,0.4254385964912281,0.25877192982456143,0,6,0.0,76,0.7894736842105263,76,0.4868421052631579,76,42.54385964912281,42.54385964912281,25.877192982456144,0.0,78.94736842105263,48.68421052631579
twostage_vote_cn1.0_ch0.3_tn0.48_th0.4,0.42543859649122806,0.4254385964912281,0.2543859649122807,0,7,0.0,76,0.8026315789473685,76,0.47368421052631576,76,42.54385964912281,42.54385964912281,25.438596491228072,0.0,80.26315789473685,47.368421052631575
twostage_vote_cn1.0_ch0.1_tn0.48_th0.5,0.42543859649122806,0.4254385964912281,0.24561403508771928,0,5,0.0,76,0.8026315789473685,76,0.47368421052631576,76,42.54385964912281,42.54385964912281,24.561403508771928,0.0,80.26315789473685,47.368421052631575
twostage_compact_cn0.03_ch0.03_tn0.4_th0.6,0.42543859649122806,0.4254385964912281,0.19298245614035087,0,3,0.07894736842105263,76,0.868421052631579,76,0.32894736842105265,76,42.54385964912281,42.54385964912281,19.298245614035086,7.894736842105263,86.8421052631579,32.89473684210527
twostage_compact_cn0.03_ch1.0_tn0.4_th0.5,0.42543859649122806,0.4254385964912281,0.2412280701754386,0,2,0.11842105263157894,76,0.7894736842105263,76,0.3684210526315789,76,42.54385964912281,42.54385964912281,24.12280701754386,11.842105263157894,78.94736842105263,36.84210526315789
twostage_compact_cn1.0_ch0.03_tn0.4_th0.6,0.42543859649122806,0.4254385964912281,0.32456140350877194,1,2,0.2236842105263158,76,0.6710526315789473,76,0.3815789473684211,76,42.54385964912281,42.54385964912281,32.45614035087719,22.36842105263158,67.10526315789474,38.15789473684211
twostage_vote_official_cn0.03_ch1.0_tn0.48_th0.6,0.42543859649122806,0.4254385964912281,0.39035087719298245,1,3,0.27631578947368424,76,0.5789473684210527,76,0.42105263157894735,76,42.54385964912281,42.54385964912281,39.03508771929825,27.631578947368425,57.89473684210527,42.10526315789473
twostage_vote_official_cn0.1_ch0.3_tn0.4_th0.5,0.42543859649122806,0.4254385964912281,0.2543859649122807,0,5,0.11842105263157894,76,0.7894736842105263,76,0.3684210526315789,76,42.54385964912281,42.54385964912281,25.438596491228072,11.842105263157894,78.94736842105263,36.84210526315789
twostage_vote_official_cn0.1_ch0.3_tn0.4_th0.6,0.42543859649122806,0.4254385964912281,0.24561403508771928,0,3,0.15789473684210525,76,0.7894736842105263,76,0.32894736842105265,76,42.54385964912281,42.54385964912281,24.561403508771928,15.789473684210526,78.94736842105263,32.89473684210527
twostage_vote_official_cn0.1_ch0.1_tn0.48_th0.6,0.42543859649122806,0.4254385964912281,0.44298245614035087,6,2,0.3026315789473684,76,0.5263157894736842,76,0.4473684210526316,76,42.54385964912281,42.54385964912281,44.29824561403509,30.263157894736842,52.63157894736842,44.73684210526316
twostage_vote_official_cn0.3_ch1.0_tn0.4_th0.6,0.42543859649122806,0.4254385964912281,0.27631578947368424,2,4,0.13157894736842105,76,0.7631578947368421,76,0.3815789473684211,76,42.54385964912281,42.54385964912281,27.631578947368425,13.157894736842104,76.31578947368422,38.15789473684211
twostage_full_cn0.03_ch0.1_tn0.4_th0.4,0.42543859649122806,0.4254385964912281,0.2324561403508772,0,4,0.05263157894736842,76,0.8157894736842105,76,0.40789473684210525,76,42.54385964912281,42.54385964912281,23.24561403508772,5.263157894736842,81.57894736842105,40.78947368421053
twostage_full_cn0.1_ch1.0_tn0.4_th0.5,0.42543859649122806,0.4254385964912281,0.29385964912280704,0,2,0.15789473684210525,76,0.7105263157894737,76,0.40789473684210525,76,42.54385964912281,42.54385964912281,29.385964912280706,15.789473684210526,71.05263157894737,40.78947368421053
twostage_full_cn0.3_ch0.1_tn0.33_th0.4,0.42543859649122806,0.4254385964912281,0.23684210526315788,0,3,0.09210526315789473,76,0.8026315789473685,76,0.3815789473684211,76,42.54385964912281,42.54385964912281,23.684210526315788,9.210526315789473,80.26315789473685,38.15789473684211
twostage_full_cn1.0_ch0.03_tn0.4_th0.4,0.42543859649122806,0.4254385964912281,0.38596491228070173,1,2,0.25,76,0.5789473684210527,76,0.4473684210526316,76,42.54385964912281,42.54385964912281,38.59649122807017,25.0,57.89473684210527,44.73684210526316
twostage_full_cn1.0_ch0.1_tn0.33_th0.4,0.42543859649122806,0.4254385964912281,0.2894736842105263,0,3,0.11842105263157894,76,0.7236842105263158,76,0.4342105263157895,76,42.54385964912281,42.54385964912281,28.947368421052634,11.842105263157894,72.36842105263158,43.42105263157895
twostage_vote_cn0.03_ch1.0_tn0.48_th0.4,0.42543859649122806,0.425438596491228,0.21052631578947367,0,3,0.0,76,0.8421052631578947,76,0.4342105263157895,76,42.54385964912281,42.5438596491228,21.052631578947366,0.0,84.21052631578947,43.42105263157895
twostage_vote_cn0.1_ch0.03_tn0.4_th0.5,0.42543859649122806,0.425438596491228,0.15789473684210525,0,3,0.0,76,0.9210526315789473,76,0.35526315789473684,76,42.54385964912281,42.5438596491228,15.789473684210526,0.0,92.10526315789474,35.526315789473685
twostage_vote_cn0.03_ch0.1_tn0.48_th0.6,0.42543859649122806,0.425438596491228,0.20175438596491227,0,3,0.0,76,0.8552631578947368,76,0.42105263157894735,76,42.54385964912281,42.5438596491228,20.175438596491226,0.0,85.52631578947368,42.10526315789473
twostage_vote_cn1.0_ch0.03_tn0.4_th0.4,0.42543859649122806,0.425438596491228,0.20614035087719298,0,4,0.0,76,0.8552631578947368,76,0.42105263157894735,76,42.54385964912281,42.5438596491228,20.614035087719298,0.0,85.52631578947368,42.10526315789473
twostage_vote_cn1.0_ch1.0_tn0.48_th0.5,0.42543859649122806,0.425438596491228,0.2324561403508772,0,4,0.0,76,0.8157894736842105,76,0.4605263157894737,76,42.54385964912281,42.5438596491228,23.24561403508772,0.0,81.57894736842105,46.05263157894737
twostage_compact_cn0.3_ch0.1_tn0.4_th0.6,0.42543859649122806,0.425438596491228,0.30701754385964913,1,2,0.21052631578947367,76,0.6973684210526315,76,0.3684210526315789,76,42.54385964912281,42.5438596491228,30.701754385964914,21.052631578947366,69.73684210526315,36.84210526315789
twostage_compact_cn1.0_ch0.03_tn0.33_th0.6,0.42543859649122806,0.425438596491228,0.24561403508771928,0,1,0.19736842105263158,76,0.7763157894736842,76,0.3026315789473684,76,42.54385964912281,42.5438596491228,24.561403508771928,19.736842105263158,77.63157894736842,30.263157894736842
twostage_vote_official_cn0.03_ch1.0_tn0.48_th0.5,0.42543859649122806,0.425438596491228,0.3684210526315789,3,4,0.2236842105263158,76,0.631578947368421,76,0.42105263157894735,76,42.54385964912281,42.5438596491228,36.84210526315789,22.36842105263158,63.1578947368421,42.10526315789473
twostage_vote_official_cn1.0_ch0.03_tn0.4_th0.5,0.42543859649122806,0.425438596491228,0.2807017543859649,0,3,0.19736842105263158,76,0.7368421052631579,76,0.34210526315789475,76,42.54385964912281,42.5438596491228,28.07017543859649,19.736842105263158,73.68421052631578,34.21052631578947
twostage_vote_official_cn1.0_ch0.1_tn0.4_th0.5,0.42543859649122806,0.425438596491228,0.3201754385964912,3,1,0.17105263157894737,76,0.6842105263157895,76,0.42105263157894735,76,42.54385964912281,42.5438596491228,32.01754385964912,17.105263157894736,68.42105263157895,42.10526315789473
twostage_vote_official_cn1.0_ch1.0_tn0.4_th0.5,0.42543859649122806,0.425438596491228,0.30701754385964913,2,1,0.23684210526315788,76,0.6973684210526315,76,0.34210526315789475,76,42.54385964912281,42.5438596491228,30.701754385964914,23.684210526315788,69.73684210526315,34.21052631578947
